,fips_id,year,num_events,total_injuries,total_deaths,property_damage,crop_damage
771,17099,1996,3,0,0,0,0
772,17098,1996,1,0,0,0,0
773,17097,1996,4,0,0,0,0
774,17096,1996,1,0,0,0,0
775,17095,1996,1,0,0,0,0
776,17091,1996,5,0,0,0,0
777,17090,1996,4,0,0,0,0
778,17100,1996,1,0,0,0,0
779,17088,1996,3,0,0,0,0
780,17083,1996,4,0,0,0,0
781,17079,1996,2,0,0,0,0
782,17075,1996,1,0,0,0,0
783,17051,1996,1,0,0,0,0
784,17049,1996,1,0,0,0,0
785,17041,1996,2,0,0,0,0
786,17037,1996,2,0,0,0,0
787,17085,1996,2,0,0,0,0
788,18013,1996,1,0,0,0,0
789,17102,1996,1,0,0,0,0
790,17111,1996,1,0,0,0,0
791,18005,1996,1,0,0,0,0
792,17201,1996,2,0,0,0,0
793,17197,1996,1,0,2,0,0
794,17183,1996,3,0,0,0,0
795,17173,1996,1,0,0,0,0
796,17167,1996,1,0,0,0,0
797,17163,1996,1,0,0,0,0
798,17103,1996,1,0,0,0,0
799,17157,1996,1,0,0,0,0
800,17143,1996,1,0,0,0,0
801,17141,1996,2,0,0,0,0
802,17139,1996,2,0,0,0,0
803,17133,1996,1,0,0,0,0
804,17123,1996,1,0,0,0,0
805,17119,1996,1,0,0,0,0
806,17115,1996,1,0,0,0,0
807,17153,1996,1,0,0,0,0
808,18087,1996,3,0,0,0,0
809,18088,1996,1,0,0,0,0
810,18089,1996,6,0,0,0,0
811,19089,1996,1,0,0,0,0
812,19088,1996,1,0,0,0,0
813,19087,1996,1,0,0,0,0
814,19086,1996,3,0,0,0,0
815,19085,1996,5,0,0,0,0
816,19084,1996,4,0,0,0,0
817,19082,1996,3,0,0,0,0
818,19092,1996,4,0,0,0,0
819,19081,1996,3,0,0,0,0
820,19077,1996,1,0,0,0,0
821,19076,1996,1,0,0,0,0
822,19074,1996,6,0,0,0,0
823,19073,1996,4,0,0,0,0
824,19072,1996,4,0,0,0,0
825,19071,1996,2,0,0,0,0
826,19070,1996,2,0,0,0,0
827,19078,1996,1,0,0,0,0
828,19068,1996,1,0,0,0,0
829,19093,1996,3,0,0,0,0
830,19096,1996,3,0,0,0,0
831,20025,1996,10,0,0,0,0
832,20023,1996,1,0,0,0,0
833,20021,1996,3,0,0,0,0
834,20020,1996,1,0,0,0,0
835,20011,1996,1,0,0,0,0
836,20010,1996,1,0,0,0,0
837,20009,1996,2,0,0,0,0
838,19095,1996,3,0,0,0,0
839,20007,1996,2,0,0,0,0
840,20002,1996,1,0,0,0,0
841,19183,1996,1,0,0,0,0
842,19177,1996,1,0,0,0,0
843,19165,1996,1,0,0,0,0
844,19145,1996,1,0,0,0,0
845,19133,1996,1,0,0,0,0
846,19098,1996,1,0,0,0,0
847,20003,1996,3,0,0,0,0
848,19067,1996,1,0,0,0,0
849,19064,1996,1,0,0,0,0
850,19063,1996,1,0,0,0,0
851,18149,1996,1,0,0,0,0
852,18145,1996,1,0,0,0,0
853,18141,1996,4,0,0,0,0
854,18127,1996,2,0,0,0,0
855,18123,1996,2,0,0,0,0
856,18119,1996,1,0,0,0,0
857,18117,1996,2,0,0,0,0
858,18157,1996,2,0,0,0,0
859,18111,1996,1,0,0,0,0
860,18101,1996,1,0,0,0,0
861,18099,1996,1,0,0,0,0
862,18097,1996,1,0,0,0,0
863,18095,1996,1,0,0,0,0
864,18092,1996,2,0,0,0,0
865,18091,1996,3,0,0,0,0
866,18090,1996,2,0,0,0,0
867,18107,1996,4,0,0,0,0
868,18175,1996,1,0,0,0,0
869,18183,1996,1,0,0,0,0
870,19033,1996,3,0,0,0,0
871,19062,1996,5,0,0,0,0
872,19061,1996,6,0,0,0,0
873,19060,1996,6,0,0,0,0
874,19058,1996,5,0,0,0,0
875,19057,1996,4,0,0,0,0
876,19052,1996,1,0,0,0,0
877,19051,1996,1,0,0,0,0
878,19050,1996,2,0,0,0,0
879,19046,1996,4,0,0,0,0
880,19045,1996,3,0,0,0,0
881,19044,1996,1,0,0,0,0
882,19039,1996,1,0,0,0,0
883,19038,1996,1,0,0,0,0
884,19037,1996,1,0,0,0,0
885,19036,1996,2,0,0,0,0
886,19035,1996,1,0,0,0,0
887,19034,1996,3,0,0,0,0
888,17035,1996,1,0,0,0,0
889,20029,1996,1,0,0,0,0
890,17033,1996,1,0,0,0,0
891,17007,1996,2,0,0,0,0
892,06087,1996,3,0,0,0,0
893,06085,1996,1,0,0,0,0
894,06081,1996,2,0,0,0,0
895,06079,1996,1,0,0,0,0
896,06075,1996,1,0,0,0,0
897,06067,1996,1,0,0,0,0
898,06055,1996,1,0,1,0,0
899,06089,1996,1,0,2,0,0
900,06053,1996,3,0,0,0,0
901,06041,1996,1,0,0,0,0
902,06039,1996,1,0,0,0,0
903,06037,1996,1,0,0,0,0
904,06031,1996,1,0,0,0,0
905,06023,1996,2,0,0,0,0
906,06016,1996,1,0,0,0,0
907,06013,1996,1,0,0,0,0
908,06045,1996,1,0,0,0,0
909,06006,1996,3,2,0,0,0
910,06095,1996,1,0,0,0,0
911,06105,1996,2,0,0,0,0
912,09010,1996,6,0,1,0,0
913,09008,1996,3,0,0,0,0
914,09007,1996,12,0,0,0,0
915,09006,1996,3,0,0,0,0
916,09003,1996,6,0,0,0,0
917,09002,1996,18,0,0,0,0
918,08123,1996,2,0,0,0,0
919,06097,1996,3,0,1,0,0
920,08121,1996,3,0,0,0,0
921,08075,1996,2,0,0,0,0
922,08071,1996,1,0,0,0,0
923,08069,1996,1,0,0,0,0
924,08041,1996,6,0,0,0,0
925,08031,1996,1,1,0,0,0
926,08009,1996,1,0,0,0,0
927,06109,1996,1,0,1,0,0
928,08099,1996,2,0,0,0,0
929,09011,1996,11,0,0,0,0
930,06004,1996,1,0,1,0,0
931,06002,1996,2,0,0,0,0
932,05017,1996,1,0,0,0,0
933,05015,1996,2,0,0,0,0
934,04027,1996,1,0,0,0,0
935,04025,1996,4,0,0,0,0
936,04021,1996,2,0,0,0,0
937,04017,1996,1,0,0,0,0
938,04013,1996,6,0,0,0,0
939,05019,1996,1,0,0,0,0
940,04012,1996,2,0,0,0,0
941,04003,1996,9,0,0,0,0
942,04001,1996,1,0,0,0,0
943,02021,1996,1,0,0,0,0
944,01115,1996,1,0,0,0,0
945,01103,1996,1,0,0,0,0
946,01021,1996,1,0,1,0,0
947,01019,1996,1,0,0,0,0
948,04007,1996,2,0,0,0,0
949,06003,1996,1,0,0,0,0
950,05033,1996,4,0,0,0,0
951,05051,1996,2,0,0,0,0
952,05149,1996,1,0,0,0,0
953,05143,1996,6,0,0,0,0
954,05139,1996,1,0,0,0,0
955,05127,1996,1,0,0,0,0
956,05125,1996,2,0,0,0,0
957,05119,1996,3,0,0,0,0
958,05113,1996,1,0,0,0,0
959,05047,1996,1,0,0,0,0
960,05109,1996,1,0,0,0,0
961,05087,1996,4,0,0,0,0
962,05085,1996,1,0,0,0,0
963,05083,1996,1,0,0,0,0
964,05071,1996,1,0,0,0,0
965,05061,1996,1,0,0,0,0
966,05059,1996,1,0,0,0,0
967,05057,1996,2,0,0,0,0
968,05097,1996,1,0,0,0,0
969,09012,1996,3,0,0,0,0
970,09013,1996,4,0,0,0,0
971,09015,1996,3,0,0,0,0
972,15007,1996,10,0,0,0,0
973,13293,1996,2,0,0,0,0
974,13291,1996,1,0,0,0,0
975,13263,1996,1,0,0,0,0
976,13255,1996,1,0,0,0,0
977,13241,1996,1,0,0,0,0
978,13233,1996,1,0,0,0,0
979,15009,1996,18,0,0,0,0
980,13231,1996,1,0,0,0,0
981,13217,1996,1,0,0,0,0
982,13207,1996,1,0,0,0,0
983,13187,1996,2,0,0,0,0
984,13171,1996,2,0,0,0,0
985,13169,1996,1,0,0,0,0
986,13159,1996,1,0,0,0,0
987,13137,1996,1,0,0,0,0
988,13227,1996,1,0,0,0,0
989,13129,1996,1,0,0,0,0
990,16005,1996,5,0,0,0,0
991,16015,1996,3,0,0,0,0
992,17001,1996,3,0,0,0,0
993,16085,1996,1,0,0,0,0
994,16079,1996,1,0,0,0,0
995,16077,1996,4,0,0,0,0
996,16069,1996,1,0,0,0,0
997,16067,1996,1,0,0,0,0
998,16065,1996,1,0,0,0,0
999,16011,1996,2,0,0,0,0
1000,16063,1996,2,0,0,0,0
1001,16043,1996,2,0,0,0,0
1002,16035,1996,2,0,0,0,0
1003,16033,1996,1,0,0,0,0
1004,16031,1996,5,1,1,0,0
1005,16029,1996,1,0,0,0,0
1006,16019,1996,6,0,0,0,0
1007,16017,1996,1,0,0,0,0
1008,16047,1996,2,0,0,0,0
1009,13115,1996,1,0,0,0,0
1010,13113,1996,1,0,0,0,0
1011,13073,1996,2,0,0,0,0
1012,12037,1996,1,0,0,0,0
1013,12034,1996,1,0,0,0,0
1014,12029,1996,1,0,0,0,0
1015,12028,1996,1,0,0,0,0
1016,12027,1996,1,0,0,0,0
1017,12026,1996,1,0,0,0,0
1018,12018,1996,1,0,0,0,0
1019,12043,1996,1,0,0,0,0
1020,12017,1996,1,0,0,0,0
1021,12015,1996,2,0,0,0,0
1022,12014,1996,1,0,0,0,0
1023,12013,1996,1,0,0,0,0
1024,12012,1996,1,0,0,0,0
1025,12011,1996,1,0,0,0,0
1026,10005,1996,1,0,0,0,0
1027,10002,1996,6,0,0,0,0
1028,12016,1996,1,0,0,0,0
1029,12052,1996,1,0,0,0,0
1030,12056,1996,1,0,0,0,0
1031,12057,1996,5,0,0,0,0
1032,13067,1996,1,0,0,0,0
1033,13055,1996,1,0,0,0,0
1034,13047,1996,1,0,0,0,0
1035,13045,1996,1,0,0,0,0
1036,13035,1996,1,0,0,0,0
1037,13029,1996,1,0,0,0,0
1038,13028,1996,3,0,0,0,0
1039,13026,1996,1,0,0,0,0
1040,13018,1996,1,0,0,0,0
1041,13017,1996,3,0,0,0,0
1042,13010,1996,2,0,0,0,0
1043,12107,1996,1,0,0,0,0
1044,12105,1996,1,0,0,0,0
1045,12099,1996,1,0,0,0,0
1046,12097,1996,1,0,0,0,0
1047,12075,1996,3,0,0,0,0
1048,12061,1996,2,0,0,0,0
1049,17013,1996,1,0,0,0,0
1050,20030,1996,1,0,0,0,0
1051,18035,1996,1,0,0,0,0
1052,20031,1996,2,0,0,0,0
1053,22038,1996,1,0,0,0,0
1054,22040,1996,1,0,0,0,0
1055,21167,1996,1,0,0,0,0
1056,21165,1996,1,0,0,0,0
1057,20101,1996,1,0,0,0,0
1058,22041,1996,1,0,0,0,0
1059,21157,1996,1,0,0,0,0
1060,20103,1996,19,0,0,0,0
1061,21155,1996,1,0,0,0,0
1062,22050,1996,1,0,0,0,0
1063,20104,1996,1,0,0,0,0
1064,22031,1996,3,0,0,0,0
1065,22057,1996,1,0,0,0,0
1066,22060,1996,1,0,0,0,0
1067,21149,1996,1,0,0,0,0
1068,20105,1996,1,0,0,0,0
1069,22061,1996,1,0,0,0,0
1070,20107,1996,1,0,0,0,0
1071,22062,1996,1,0,0,0,0
1072,22064,1996,1,0,0,0,0
1073,20109,1996,2,0,0,0,0
1074,20117,1996,2,0,0,0,0
1075,21209,1996,1,0,0,0,0
1076,20121,1996,1,0,0,0,0
1077,22058,1996,1,0,0,0,0
1078,22027,1996,1,0,0,0,0
1079,20097,1996,1,0,0,0,0
1080,20091,1996,4,0,0,0,500000
1081,21203,1996,1,0,0,0,0
1082,21199,1996,1,0,0,0,0
1083,20060,1996,1,0,0,0,0
1084,20059,1996,4,0,0,0,0
1085,21215,1996,1,0,0,0,0
1086,20063,1996,1,0,0,0,0
1087,21197,1996,2,0,0,0,0
1088,21219,1996,1,0,0,0,0
1089,20057,1996,3,0,0,0,0
1090,20064,1996,5,0,0,0,0
1091,21225,1996,2,0,0,0,0
1092,21227,1996,1,0,0,0,0
1093,20071,1996,1,0,0,0,0
1094,20055,1996,2,0,0,0,0
1095,21233,1996,1,0,0,0,0
1096,20079,1996,2,0,0,0,200000
1097,21239,1996,1,0,0,0,0
1098,20081,1996,1,0,0,0,0
1099,22002,1996,1,0,0,0,0
1100,20085,1996,1,0,0,0,0
1101,22005,1996,1,0,0,0,0
1102,21185,1996,3,0,0,0,0
1103,20054,1996,1,0,0,0,0
1104,21181,1996,1,0,0,0,0
1105,22017,1996,8,1,0,0,0
1106,22066,1996,1,0,0,0,0
1107,20139,1996,1,0,0,0,0
1108,20119,1996,2,0,0,0,0
1109,21074,1996,1,0,0,0,0
1110,20185,1996,1,0,0,0,0
1111,22067,1996,1,0,0,0,0
1112,20189,1996,3,0,0,0,0
1113,21032,1996,1,0,0,0,0
1114,21031,1996,1,0,0,0,0
1115,20193,1996,2,0,0,0,0
1116,21029,1996,1,0,0,0,0
1117,21028,1996,1,0,0,0,0
1118,21025,1996,2,0,0,0,0
1119,21024,1996,1,0,0,0,0
1120,20203,1996,1,0,0,0,0
1121,21020,1996,1,0,0,0,0
1122,20046,1996,1,0,0,0,0
1123,21018,1996,1,0,0,0,0
1124,20039,1996,3,0,0,0,0
1125,20038,1996,1,0,0,0,0
1126,21001,1996,2,0,0,0,0
1127,20037,1996,2,0,0,0,0
1128,21017,1996,2,0,0,0,0
1129,21014,1996,3,0,0,0,50000
1130,21012,1996,1,0,0,0,0
1131,21011,1996,2,0,0,0,0
1132,20035,1996,1,0,0,0,0
1133,21010,1996,3,0,0,0,0
1134,21002,1996,2,0,0,0,0
1135,21003,1996,2,0,0,0,0
1136,20209,1996,1,0,0,0,0
1137,21042,1996,2,0,0,0,0
1138,20187,1996,1,0,0,0,0
1139,20175,1996,1,0,0,0,0
1140,22069,1996,1,0,0,0,0
1141,21069,1996,1,0,0,0,0
1142,22070,1996,1,0,0,0,0
1143,21067,1996,2,0,0,0,0
1144,21065,1996,1,0,0,0,0
1145,20143,1996,1,0,0,0,0
1146,20053,1996,1,0,0,0,0
1147,22083,1996,2,0,0,0,0
1148,21061,1996,2,0,0,0,0
1149,22085,1996,1,0,0,0,0
1150,20181,1996,1,0,0,0,0
1151,22089,1996,1,0,0,0,0
1152,20147,1996,2,0,0,0,5000
1153,21059,1996,2,0,0,0,0
1154,21211,1996,3,0,0,0,0
1155,21052,1996,1,0,0,0,0
1156,20151,1996,1,0,0,0,0
1157,21044,1996,2,0,0,0,0
1158,20169,1996,1,0,0,0,0
1159,21049,1996,2,0,0,0,0
1160,20153,1996,3,0,0,0,0
1161,20155,1996,2,0,0,0,0
1162,20157,1996,1,0,0,0,0
1163,20165,1996,2,0,0,0,0
1164,20159,1996,1,0,0,0,0
1165,22093,1996,2,0,0,0,0
1166,47079,1996,1,0,0,500,0
1167,37003,1996,2,0,0,500,0
1168,37019,1996,6,0,0,500,0
1169,47069,1996,1,0,0,500,0
1170,12023,1996,1,0,0,900,0
1171,47045,1996,1,0,0,1000,0
1172,21175,1996,1,0,0,1000,0
1173,47149,1996,3,0,0,1000,0
1174,28139,1996,1,0,0,1000,0
1175,28003,1996,1,0,0,1000,0
1176,37020,1996,2,0,0,1000,0
1177,02018,1996,2,0,0,1000,0
1178,51052,1996,1,0,0,1000,0
1179,04005,1996,5,1,0,1000,0
1180,21086,1996,1,0,0,2000,0
1181,56009,1996,2,0,0,2000,0
1182,48299,1996,1,0,0,2000,0
1183,37039,1996,1,0,0,2000,0
1184,49009,1996,2,0,0,2000,0
1185,39027,1996,1,0,0,2000,0
1186,02005,1996,1,0,0,2000,0
1187,47023,1996,2,0,0,2000,0
1188,21085,1996,2,0,0,2000,0
1189,56005,1996,3,0,0,2000,0
1190,12115,1996,1,0,0,2000,0
1191,47113,1996,1,0,0,2000,0
1192,17151,1996,1,0,0,2000,0
1193,51115,1996,1,0,0,2000,0
1194,39057,1996,2,0,0,3000,0
1195,45003,1996,3,0,0,3000,0
1196,39017,1996,2,0,1,3000,0
1197,39011,1996,4,0,0,3000,0
1198,39135,1996,1,0,0,3000,0
1199,18161,1996,1,0,0,3000,0
1200,21081,1996,1,0,0,3000,0
1201,48325,1996,3,0,0,3000,0
1202,39159,1996,1,0,0,3000,0
1203,48053,1996,3,0,0,3000,0
1204,48271,1996,2,0,0,3000,0
1205,54035,1996,1,0,0,3000,0
1206,06043,1996,2,1,1,4000,0
1207,21139,1996,1,0,0,4000,0
1208,48113,1996,8,0,0,4000,0
1209,39109,1996,1,0,0,4000,0
1210,08113,1996,1,0,0,4000,0
1211,54069,1996,2,0,0,5000,0
1212,54085,1996,2,0,4,5000,0
1213,48477,1996,1,0,0,5000,0
1214,48481,1996,1,0,0,5000,0
1215,29091,1996,4,0,0,5000,0
1216,48455,1996,1,0,0,5000,0
1217,21023,1996,2,0,0,5000,0
1218,05131,1996,4,0,0,5000,0
1219,21125,1996,1,0,0,5000,0
1220,16039,1996,3,0,0,5000,0
1221,17127,1996,2,0,0,5000,0
1222,22081,1996,2,0,0,5000,0
1223,51087,1996,1,1,1,5000,0
1224,12071,1996,2,0,0,5000,0
1225,21083,1996,2,0,0,5000,0
1226,18177,1996,1,0,0,5000,0
1227,20123,1996,2,0,0,5000,2000
1228,54105,1996,1,0,0,5000,0
1229,21087,1996,1,0,0,5000,0
1230,17076,1996,3,0,0,5000,20000
1231,29203,1996,2,0,0,5000,0
1232,16083,1996,10,0,0,5000,0
1233,40079,1996,9,0,0,5000,0
1234,40145,1996,4,0,0,5000,0
1235,17094,1996,7,0,0,5000,0
1236,39075,1996,5,0,0,5000,0
1237,05007,1996,5,0,0,5000,0
1238,45079,1996,1,0,0,5000,0
1239,48051,1996,1,0,0,5000,0
1240,39063,1996,5,0,0,5000,0
1241,47099,1996,5,0,0,5000,0
1242,21005,1996,4,0,0,5000,0
1243,48059,1996,2,0,0,5000,0
1244,21008,1996,1,0,0,5000,0
1245,47049,1996,4,0,0,5000,50000
1246,47048,1996,1,0,0,5000,50000
1247,33007,1996,6,0,0,5000,0
1248,39046,1996,1,0,0,5000,0
1249,47031,1996,2,0,0,5000,0
1250,48123,1996,2,0,0,5000,0
1251,39169,1996,8,0,0,5000,0
1252,48135,1996,1,0,0,5000,0
1253,48137,1996,5,0,1,5000,0
1254,47019,1996,2,0,0,5000,50000
1255,20095,1996,1,0,0,5000,0
1256,48239,1996,1,0,0,5000,0
1257,40021,1996,2,0,4,5000,0
1258,48313,1996,1,0,0,5000,0
1259,42051,1996,11,0,0,6000,0
1260,21105,1996,2,0,0,6000,0
1261,48497,1996,5,0,0,6000,0
1262,18115,1996,2,0,0,6000,0
1263,47001,1996,3,0,0,7000,50000
1264,39111,1996,5,0,1,7000,0
1265,21039,1996,1,0,0,7000,0
1266,39021,1996,3,0,0,7000,0
1267,40121,1996,5,0,0,7000,0
1268,36121,1996,1,0,0,8000,0
1269,39113,1996,2,0,0,8000,0
1270,21075,1996,2,0,0,8000,0
1271,21133,1996,3,0,0,8000,0
1272,21145,1996,3,0,0,8000,0
1273,36093,1996,1,0,0,8000,0
1274,18047,1996,3,0,0,8000,0
1275,54093,1996,7,0,0,8000,0
1276,26159,1996,1,0,0,8000,0
1277,54077,1996,7,0,0,8000,0
1278,48019,1996,2,0,0,8000,0
1279,20141,1996,2,0,0,8000,2000
1280,99009,1996,6,0,0,9000,0
1281,40135,1996,5,0,0,10000,0
1282,39067,1996,3,0,0,10000,0
1283,39019,1996,4,0,0,10000,0
1284,39123,1996,3,0,0,10000,0
1285,01049,1996,1,0,0,10000,0
1286,40113,1996,4,1,0,10000,0
1287,38077,1996,1,0,0,10000,10000
1288,39143,1996,2,0,0,10000,0
1289,18058,1996,3,0,0,10000,0
1290,33001,1996,3,0,0,10000,0
1291,20027,1996,2,0,0,10000,30000
1292,39036,1996,9,0,0,10000,0
1293,02006,1996,1,0,0,10000,0
1294,39024,1996,1,0,0,10000,0
1295,32029,1996,1,0,0,10000,0
1296,21030,1996,5,0,0,10000,0
1297,99011,1996,12,0,0,10000,0
1298,01051,1996,1,0,0,10000,0
1299,55117,1996,1,0,0,10000,0
1300,18155,1996,2,0,0,10000,0
1301,21051,1996,1,0,0,10000,0
1302,48085,1996,2,0,0,10000,0
1303,21147,1996,2,0,0,10000,0
1304,12036,1996,1,0,0,10000,0
1305,21191,1996,2,0,0,10000,0
1306,22055,1996,1,0,0,10000,0
1307,45063,1996,1,0,0,10000,0
1308,31007,1996,1,0,0,10000,100000
1309,27077,1996,1,0,0,10000,0
1310,22045,1996,1,0,0,10000,0
1311,54040,1996,2,0,0,10000,0
1312,21161,1996,2,0,0,10000,0
1313,21173,1996,2,1,1,10000,0
1314,48265,1996,2,2,0,10000,0
1315,48255,1996,2,0,0,10000,0
1316,31087,1996,1,0,0,10000,0
1317,48177,1996,1,0,0,10000,0
1318,47017,1996,1,0,0,10000,0
1319,13057,1996,1,0,0,10000,0
1320,21235,1996,1,0,0,10000,0
1321,48507,1996,2,0,0,10000,0
1322,30008,1996,3,0,0,10000,0
1323,13077,1996,1,0,0,10000,0
1324,51034,1996,4,0,0,10000,0
1325,21063,1996,1,0,0,10000,0
1326,24018,1996,1,0,0,10000,0
1327,47053,1996,2,0,0,10000,0
1328,17147,1996,1,0,0,10000,0
1329,47103,1996,2,0,0,10000,0
1330,21095,1996,2,0,0,10000,0
1331,26075,1996,1,0,0,10000,0
1332,29015,1996,3,0,2,10000,0
1333,21121,1996,1,0,0,10000,0
1334,16073,1996,5,0,0,10000,0
1335,48029,1996,1,0,0,10000,0
1336,12053,1996,2,0,0,10000,0
1337,26081,1996,3,0,0,10000,0
1338,22099,1996,1,0,0,10000,0
1339,51810,1996,3,0,0,10000,0
1340,12121,1996,1,0,0,11000,0
1341,39071,1996,4,0,0,11000,0
1342,48491,1996,3,0,0,11000,0
1343,48465,1996,4,0,0,11000,0
1344,18041,1996,3,0,0,11000,0
1345,13127,1996,1,0,0,12000,0
1346,39049,1996,4,0,0,12000,0
1347,51177,1996,2,0,0,13000,0
1348,21077,1996,3,0,0,13000,0
1349,39167,1996,3,0,0,13000,0
1350,39061,1996,6,0,0,13000,0
1351,47047,1996,3,0,0,13000,0
1352,08103,1996,2,0,0,14000,0
1353,39005,1996,5,0,0,14000,20000
1354,39165,1996,3,0,0,15000,0
1355,54030,1996,1,0,0,15000,0
1356,39070,1996,2,0,0,15000,0
1357,48015,1996,1,0,0,15000,0
1358,37171,1996,6,0,0,15000,0
1359,54028,1996,1,0,0,15000,0
1360,54019,1996,2,0,0,15000,0
1361,40101,1996,3,0,0,15000,0
1362,21131,1996,1,0,0,15000,0
1363,01131,1996,1,0,0,15000,0
1364,50023,1996,1,0,0,15000,0
1365,29131,1996,4,0,0,15000,0
1366,01099,1996,1,0,0,15000,0
1367,01089,1996,1,0,0,15000,0
1368,29097,1996,4,0,0,15000,0
1369,39141,1996,2,0,1,15000,0
1370,48225,1996,2,0,0,15000,0
1371,13039,1996,1,0,0,15000,0
1372,39155,1996,7,0,0,15000,0
1373,39080,1996,2,0,0,15000,0
1374,01025,1996,1,0,0,15000,0
1375,01017,1996,1,0,0,15000,2000
1376,12101,1996,3,0,0,15000,0
1377,54107,1996,3,0,0,17000,0
1378,01083,1996,1,0,0,18000,0
1379,01001,1996,2,0,0,18000,0
1380,36075,1996,7,0,0,18000,0
1381,12109,1996,1,0,0,20000,0
1382,13123,1996,1,0,0,20000,0
1383,21187,1996,1,0,0,20000,0
1384,37006,1996,5,0,0,20000,30000
1385,29186,1996,2,2,2,20000,0
1386,18003,1996,1,0,0,20000,10000
1387,47163,1996,6,0,0,20000,0
1388,18082,1996,2,0,0,20000,0
1389,12063,1996,1,0,0,20000,0
1390,54091,1996,2,0,0,20000,0
1391,22001,1996,2,0,0,20000,0
1392,12009,1996,1,0,0,20000,0
1393,48216,1996,1,1,0,20000,0
1394,54044,1996,3,0,0,20000,0
1395,22033,1996,1,0,0,20000,0
1396,13311,1996,1,0,0,20000,0
1397,21045,1996,5,0,0,20000,3000000
1398,27101,1996,1,0,0,20000,0
1399,16001,1996,3,0,0,20000,0
1400,21090,1996,1,0,0,20000,0
1401,21091,1996,2,0,0,20000,0
1402,21092,1996,2,0,0,20000,0
1403,21093,1996,2,0,0,20000,0
1404,20041,1996,2,0,0,20000,40000
1405,42053,1996,4,0,0,20000,0
1406,21096,1996,1,0,0,20000,0
1407,39175,1996,4,0,0,20000,0
1408,21097,1996,2,0,0,20000,0
1409,21100,1996,1,0,0,20000,0
1410,21071,1996,3,0,0,20000,0
1411,21103,1996,2,0,0,20000,0
1412,29017,1996,3,0,0,20000,0
1413,37081,1996,5,0,0,20000,0
1414,37063,1996,4,0,0,20000,0
1415,27135,1996,2,0,0,20000,0
1416,21099,1996,1,0,0,20000,0
1417,22103,1996,3,0,0,20000,0
1418,17092,1996,9,0,0,20000,20000
1419,06015,1996,1,0,0,20000,0
1420,48463,1996,4,0,0,20000,0
1421,49041,1996,1,0,0,20000,0
1422,50004,1996,1,0,0,20000,0
1423,50021,1996,2,0,0,20000,0
1424,29125,1996,2,0,0,20000,5000
1425,48407,1996,2,0,0,20000,0
1426,22101,1996,2,0,0,20000,0
1427,48321,1996,2,0,0,20000,0
1428,35059,1996,1,0,0,20000,0
1429,39034,1996,1,0,0,20000,0
1430,51035,1996,6,0,0,20000,0
1431,22019,1996,2,0,0,21000,0
1432,42125,1996,6,0,0,21000,0
1433,39127,1996,3,0,0,22000,0
1434,31073,1996,1,0,0,23000,0
1435,99007,1996,7,0,0,24000,0
1436,06099,1996,2,0,0,25000,0
1437,21033,1996,1,0,0,25000,0
1438,47157,1996,2,0,0,25000,0
1439,12103,1996,8,0,0,25000,0
1440,54032,1996,2,0,0,25000,0
1441,45019,1996,3,0,0,25000,0
1442,17081,1996,4,0,0,25000,0
1443,17009,1996,1,0,0,25000,0
1444,21007,1996,5,0,0,25000,0
1445,45007,1996,3,0,0,25000,0
1446,48435,1996,1,0,0,25000,0
1447,35045,1996,1,0,0,25000,0
1448,56051,1996,1,0,0,25000,0
1449,48291,1996,1,0,0,25000,0
1450,22053,1996,1,0,0,25000,0
1451,48295,1996,1,0,0,25000,0
1452,22015,1996,3,0,0,25000,0
1453,48223,1996,4,0,0,25000,0
1454,48339,1996,1,0,0,25000,0
1455,48133,1996,5,0,0,25000,0
1456,20061,1996,2,0,0,25000,60000
1457,48049,1996,2,0,0,25000,0
1458,01079,1996,1,0,0,25000,0
1459,29141,1996,5,0,1,26000,0
1460,21041,1996,3,0,0,28000,0
1461,48385,1996,8,0,0,28000,0
1462,99003,1996,6,0,3,30000,0
1463,29105,1996,2,0,0,30000,0
1464,48121,1996,8,0,3,30000,0
1465,39014,1996,2,0,0,30000,0
1466,20127,1996,3,0,1,30000,40000
1467,18033,1996,2,0,1,30000,125000
1468,18137,1996,3,0,0,30000,0
1469,54017,1996,2,0,0,30000,0
1470,18147,1996,3,0,0,30000,0
1471,21013,1996,2,0,0,30000,0
1472,08053,1996,1,0,0,30000,0
1473,01043,1996,1,1,0,30000,5000
1474,18151,1996,2,0,0,30000,10000
1475,39033,1996,4,0,0,30000,0
1476,36089,1996,1,0,0,30000,0
1477,24033,1996,6,0,0,30000,0
1478,02019,1996,1,0,0,30000,0
1479,48013,1996,2,0,0,30000,0
1480,48167,1996,2,0,0,30000,0
1481,37053,1996,2,0,0,30000,0
1482,21004,1996,5,0,0,30000,0
1483,13111,1996,2,0,0,31000,0
1484,12113,1996,2,0,0,31000,0
1485,01007,1996,2,0,0,32000,0
1486,23028,1996,2,0,0,33000,0
1487,23019,1996,5,0,0,33000,0
1488,23002,1996,3,4,0,33000,0
1489,23027,1996,3,0,0,33000,0
1490,35001,1996,3,0,0,35000,5000
1491,39009,1996,11,0,0,35000,0
1492,12033,1996,1,0,0,35000,0
1493,21135,1996,2,0,0,35000,0
1494,39007,1996,9,0,0,35000,0
1495,36003,1996,2,0,0,35000,0
1496,39145,1996,5,0,0,35000,0
1497,18029,1996,5,0,0,37000,0
1498,39001,1996,4,0,0,37000,0
